"city","year","weekofyear","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",2007,46,-0.0589,-0.06255,0.2057429,0.2025429,97.28,300.0585714,300.1857143,295.6385714,303.1,298,21.4,77.48142857,93.73,17.08285714,3.542857143,300.8,279.6857143,304.1,295.8,65.7,"26"
"sj",2007,47,0.0414,0.03596667,0.2044857,0.1562857,73.37,299.9185714,299.8857143,295.7528571,302.6,297.9,43.4,78.52571429,73.37,17.18714286,2.514285714,299.9,279.2,304.1,295.8,40.4,"33"
"sj",2007,48,-0.0595,-0.04166667,0.09091667,0.1290857,13.09,299.09,299.1928571,293.3514286,300.7,297.3,14.6,70.72714286,15.95,14.61857143,2.071428571,298.4428571,278.3857143,301.9,295.2,36.4,"5"
"sj",2007,49,0.0073,-0.04235,0.0956,0.089,17.85,299.02,299.0214286,294.2885714,300.8,297.1,68,76.13142857,17.85,15.67571429,2.1,298.8428571,278.4,302.4,295.8,34.5,"17"
"sj",2007,50,-0.13305,-0.04555,0.1794667,0.1431714,31.3,298.9,298.9714286,294.7742857,301.6,297,66.72,78.01571429,31.3,16.13,2.485714286,297.7142857,278.0857143,301.9,295.2,30.2,"12"
"sj",2007,51,-0.07055,-0.039,0.1734167,0.1501714,62.11,298.6685714,298.7571429,294.9771429,300.4,296.2,50.53,80.17857143,62.11,16.34428571,2.471428571,298.0857143,278.7857143,301.9,294.7,108.2,"13"
"sj",2007,52,0.0148,0.0163,0.2072667,0.1445778,0,298.6028571,298.75,293.9285714,300.8,295.5,2.36,75.44857143,0,15.37,2.985714286,298.0857143,279.2428571,301.3,294.1,16.8,"17"
"sj",2008,1,6e-04,-0.3096,0.2398143,0.1955571,0,298.0385714,298.1214286,293.5142857,300.1,296.9,27.99,76.14857143,0,14.91142857,1.842857143,298.4,278.3,302.4,295.2,3.5,"15"
"sj",2008,2,-0.21795,-0.10825,0.3304857,0.2442857,42.51,298.1428571,298.2285714,293.6157143,300,296.3,37.66,76.13142857,37.24,14.98,2.057142857,297.7428571,278.0142857,299.7,294.1,64.8,"14"
"sj",2008,3,-0.1087,0.0383,0.125,0.1088429,0,297.6271429,297.8714286,293.02,300.1,295.3,4.1,75.64285714,0,14.48857143,3,297.4285714,279.8428571,300.8,293.6,2.5,"15"
"sj",2008,4,-0.0268,-0.2153,0.1126143,0.1602143,81.22,298.0142857,298.1285714,293.6357143,299.5,296.7,27.16,77.16714286,81.22,15.06571429,2,297.5285714,277.5857143,300.8,294.1,83.1,"10"
"sj",2008,5,-0.0359,-0.1354,0.2233,0.1709429,0,297.8828571,298.1785714,292.9571429,300,294.3,2.7,73.56571429,0,14.40857143,3.3,297.5714286,279.4428571,301.9,293,3.1,"9"
"sj",2008,6,-0.1117,-0.0032,0.2328429,0.2711714,0,297.2371429,297.2785714,291.5371429,299.3,295.4,19.7,70.64285714,0,13.22571429,2.071428571,297.2142857,278.1571429,300.2,294.1,29.7,"2"
"sj",2008,7,0.072,-0.0631,0.1502,0.1492714,0,297.8385714,297.9071429,292.9414286,300.3,296.5,10.17,74.22857143,0,14.36714286,2.157142857,297.4,279.2428571,301.3,293.7,6.4,"6"
"sj",2008,8,-0.13865,-0.09506667,0.2460571,0.2281286,0,297.9071429,298.0571429,293.1342857,299.6,296.4,8.3,74.78571429,0,14.53857143,1.885714286,297.9,278.7857143,301.3,294.7,13.3,"8"
"sj",2008,9,0.0156,0.01542,0.2116286,0.1173429,0,297.8085714,298.0714286,292.5028571,299.9,296.1,6.46,72.66,0,13.96714286,2.285714286,297.7428571,278.5,300.8,294.1,12.9,"5"
"sj",2008,10,0.1083,-0.09003333,0.2232429,0.1541857,0,297.8785714,298.0071429,293.0528571,300.3,295.5,9.9,74.68142857,0,14.47428571,2.614285714,298.1142857,279.1142857,302.4,294.1,13,"6"
"sj",2008,11,-0.3214,-0.1412,0.1106429,0.1410143,0,297.5957143,297.6428571,292.1971429,299.5,296.1,9.38,71.93428571,0,13.72142857,2.085714286,298.3285714,278.8142857,301.9,295.2,4.4,"2"
"sj",2008,12,0.0449,0.02445,0.1345667,0.088,0,297.4042857,297.4357143,292.2057143,299.8,294.9,0.9,72.91571429,0,13.95142857,3.871428571,298.2,280.4714286,303,293.6,0.5,"3"
"sj",2008,13,0.07785,0.0364,0.3104714,0.2962429,28.35,296.9585714,296.9571429,292.0957143,299.7,294.4,7.55,74.24714286,27.19,13.64428571,2.885714286,298.0428571,278.7857143,303.6,294.1,1.8,"4"
"sj",2008,14,-0.038,-0.01683333,0.1193714,0.06638571,3.82,298.0814286,298.2285714,293.2357143,299.8,296.5,3.67,74.6,3.82,14.66285714,2.271428571,298.5857143,279.8142857,303.6,295.2,0.5,"3"
"sj",2008,15,-0.1552,-0.05275,0.1377571,0.1412143,16.96,297.46,297.5642857,292.7328571,299.9,295.8,35,74.03857143,16.96,14.46,2.185714286,298,278.7142857,302.4,294.7,30.7,"1"
"sj",2008,16,0.08985,0.02253333,0.2039,0.2098429,0,297.63,297.7785714,291.9114286,299.7,295.9,4.82,72.28571429,0,13.85857143,2.785714286,298.3142857,279.2428571,302.4,294.7,11.2,"3"
"sj",2008,17,-0.037,-0.01036667,0.07731429,0.1365286,0,298.6728571,298.6928571,294.28,300.9,296.6,2.17,76.96,0,15.67142857,3.957142857,300.0428571,280.5142857,304.7,296.3,0.3,"5"
"iq",2000,26,0.1928857,0.1322571,0.3408857,0.2472,25.41,296.74,298.45,295.1728571,307.3,293.1,43.19,92.60571429,25.41,16.65142857,8.928571429,299.4,283.6,305.5,293.7,3,"13"
"iq",2000,27,0.2168333,0.2761,0.2894571,0.2416571,60.61,296.6342857,298.4285714,295.3585714,307.2,291.1,46,93.58142857,60.61,16.86285714,10.31428571,299.9,283.65,307,293.8,55.6,"6"
"iq",2000,28,0.1767571,0.1731286,0.2041143,0.1280143,55.52,296.7414286,297.3928571,295.6228571,306.1,292.6,67.4,95.84857143,55.52,17.12,7.385714286,299.8,284.4666667,306,293.7,38.1,"0"
"iq",2000,29,0.2570143,0.1454286,0.2542,0.2003143,5.6,295.3571429,296.2285714,292.7971429,303.6,288.6,23.96,87.23428571,5.6,14.43142857,9.114285714,298.7666667,283.5333333,304.5,287.7,30,"0"
"iq",2000,30,0.3286429,0.3221286,0.2543714,0.3610429,62.76,296.1842857,297.6357143,293.9571429,307,291.5,31.8,88.16142857,62.76,15.44428571,9.5,299.6,284.48,306.3,292.1,4,"0"
"iq",2000,31,0.2055286,0.1907571,0.2316714,0.2553143,16.24,297.1914286,298.2857143,291.7257143,306.2,290,1,74.72857143,16.24,13.42142857,13.77142857,298.34,283.94,305,290,11.5,"0"
"iq",2000,32,0.3124857,0.3299857,0.3805857,0.3872714,89.37,297.32,298.9785714,293.8214286,308.8,292.1,26.68,83.27571429,89.37,15.45285714,11.47142857,300.0166667,284.65,307,292.9,72.9,"0"
"iq",2000,33,0.3841333,0.39224,0.34178,0.38275,42.08,297.6271429,299.3357143,293.9928571,307.9,290.6,16.9,82.49,42.08,15.46571429,13.7,299.5833333,283.3166667,306,293.5,50.1,"0"
"iq",2000,34,0.4081571,0.3221571,0.4067143,0.3027143,49.22,298.2385714,299.5714286,292.9042857,310.1,291.3,5.59,74.74,49.22,14.44428571,13.77142857,299.9,286.4,307,292,89.2,"0"
"iq",2000,35,0.3320429,0.3210571,0.3146143,0.3242571,53.65,299.2185714,300.9285714,293.4728571,310.5,292.3,16.07,74.15142857,53.65,15.18571429,13.75714286,300.1166667,285.2666667,307,293,78,"9"
"iq",2000,36,0.2955857,0.3439714,0.3122143,0.2659286,23.12,300.8028571,301.9357143,290.6357143,312.8,291.5,2.5,57.78714286,23.12,12.65285714,14.9,301.3666667,285.9,308.8,294.7,56.9,"1"
"iq",2000,37,0.2846571,0.3097571,0.3878833,0.3281571,34.62,299.8585714,301.3714286,293.64,310.7,292.3,4.1,71.66,34.62,15.22714286,12.22857143,300.425,285.775,307.5,293.5,18.9,"0"
"iq",2000,38,0.3488143,0.2957167,0.4048429,0.2425714,97.55,297.4357143,298.5142857,292.7071429,310.2,288.3,3.2,77.48714286,97.55,14.33857143,11.31428571,300.5333333,285.5666667,309,292.4,104.2,"0"
"iq",2000,39,0.1756857,0.09948333,0.2257143,0.1827857,95.89,299.3557143,300.8857143,293.2171429,310.8,290,2.6,71.46285714,95.89,14.79857143,14.94285714,300.15,285.175,307,293.5,57.9,"0"
"iq",2000,40,0.4229,0.2769429,0.2775,0.25505,46.22,298.3728571,300.5,294.6642857,309.8,292.7,16.6,82.37142857,46.22,16.14857143,11.97142857,299.7,284.675,307.4,293,63,"0"
"iq",2000,41,0.2235333,0.1339143,0.3498,0.1009167,31.1,298.4742857,300.2857143,294.5928571,309.2,291.9,21.9,81.52285714,31.1,16.07142857,13.48571429,299.6,284.3,307,293.3,3,"1"
"iq",2000,42,0.2748,0.24185,0.3739429,0.2794714,25.21,299.2114286,301.15,294.0071429,311.8,292.3,10.3,75.54,25.21,15.52857143,14.92857143,300.775,285.275,309,294,45.2,"16"
"iq",2000,43,0.3673,0.30555,0.45538,0.3258,49.25,299.5414286,301.1,294.7085714,310.2,291.9,23.3,76.94142857,49.25,16.19571429,13.45714286,300.85,285.4666667,307.6,293,101.6,"0"
"iq",2000,44,0.2951,0.21152,0.3291857,0.2796167,67.64,299.44,300.8214286,295.2742857,312.2,292.4,20.2,79.42857143,67.64,16.83714286,13.32857143,300.6,285.3333333,308.5,294.1,7.1,"0"
"iq",2000,45,0.2713667,0.1515667,0.2101857,0.2318667,51.83,300.7485714,301.8071429,295.28,310.4,294.3,19.2,74.80285714,51.83,16.84714286,12.87142857,301.175,285.25,308.2,294.5,13.5,"0"
"iq",2000,46,0.09993333,0.03586,0.1954857,0.06418333,39.25,301.6371429,302.6142857,294.2328571,311.8,294.2,3.6,67.18571429,39.25,15.88,13.37142857,302.025,285,309.4,294.7,0,"0"
"iq",2000,47,0.1699833,0.2893,0.2078286,0.2046286,55.91,300.7385714,301.9142857,293.06,311.1,294,11.2,66.04285714,55.91,14.76857143,13.14285714,300.7,284.35,309.5,294.5,69,"0"
"iq",2000,48,0.2519714,0.2538,0.3235143,0.3005,20.65,299.23,301.2642857,294.7171429,310,293.5,14.5,78.88571429,20.65,16.24428571,12.01428571,300.05,283.1,307.2,294,79,"0"
"iq",2000,49,0.1658333,0.1824143,0.2545667,0.18625,24.53,300.2428571,301.0285714,293.3057143,311.8,291.8,1.7,66.66428571,30.03,14.9,15.45714286,301,285,307,295,0.8,"0"
"iq",2000,50,0.3387857,0.3168286,0.3503429,0.2977,111.06,298.7571429,300.3428571,294.52,310,291.9,48.76,80.40857143,111.06,16.09857143,11,299.6166667,282.65,307.2,294,67.2,"23"
"iq",2000,51,0.2650143,0.1690571,0.2348667,0.3022429,3.9,300.4114286,301.4071429,291.0928571,311.2,294.6,5.7,60.64142857,3.9,13.18857143,13,301.2,285.2833333,308,294,0,"0"
"iq",2001,1,0.2547143,0.2285286,0.2505857,0.287,59.11,297.9585714,298.9857143,296.99,305.5,293.2,64.6,94.95571429,59.11,18.67285714,7.014285714,300.3333333,284,306.3,294.8,38.9,"0"
"iq",2001,2,0.3021333,0.2035167,0.2674333,0.274,69.85,298.0442857,299.4142857,294.3457143,309.3,292.5,22.98,82.34714286,69.85,15.85857143,11.12857143,300,284.225,306.2,293.7,59.9,"0"
"iq",2001,3,0.1747571,0.1033167,0.2582429,0.1767286,149.71,298.3685714,300.2357143,295.0614286,308.7,294,24.92,84.17571429,149.71,16.6,9.971428571,300.05,283.9,306,293.6,52,"0"
"iq",2001,4,0.2376,0.1912667,0.1258571,0.2314429,50.02,295.7228571,296.6714286,294.5942857,301.8,292.3,36.1,94.05714286,50.02,16.07142857,5.628571429,298.7166667,282.4333333,304.2,293,166.9,"0"
"iq",2001,5,0.3415,0.2606667,0.3293857,0.3690714,87.18,295.2971429,296.1,294.4114286,302.2,292.2,80.95,95.40714286,87.18,15.86,5.142857143,299.4333333,281.7333333,306,293,147.8,"0"
"iq",2001,6,0.2335857,0.161,0.1966143,0.2267,31.93,295.5114286,296.1285714,293.4085714,303.6,292.5,16.4,89.08,31.93,14.94714286,6.171428571,300.35,283.025,307.2,294.7,3.3,"0"
"iq",2001,7,0.1554143,0.1350167,0.1485286,0.1571,68.06,295.37,296.4928571,294.4385714,304.4,292.3,37.96,94.88428571,66.84,15.93,6.042857143,299.3,281.95,305.8,294,83.1,"0"
"iq",2001,8,0.1353714,0.0823,0.1297571,0.1840429,16.17,296.3057143,296.9785714,294.73,304.4,290.6,34.18,92.84285714,16.17,16.25142857,7.585714286,299.9333333,283,306.2,294,38.1,"0"
"iq",2001,9,0.30764,0.2282167,0.2245,0.2072833,47.14,297.0385714,298.3071429,295.7671429,305.1,292.4,26.96,92.56142857,47.14,17.30857143,7.385714286,299.56,282.48,306.2,293.5,26.9,"0"
"iq",2001,10,0.1820429,0.289,0.2068714,0.2063286,118.07,297.6185714,298.8928571,296.46,305.8,294.8,83.89,94.09285714,118.07,18.05571429,6.585714286,300.2,283.15,306.3,293,87.1,"0"
"iq",2001,11,0.2053833,0.1769,0.2063571,0.2041286,71.36,296.79,298.1285714,295.5442857,306.7,292.8,195.2,94.09428571,74.34,17.06571429,8.285714286,299.9285714,285.1,307.2,293,39.9,"0"
"iq",2001,12,0.1883429,0.1950333,0.1635429,0.2841429,90.35,298.7014286,299.75,295.1571429,309.7,293.2,32.6,82.80142857,90.35,16.75714286,10.61428571,300.4333333,284.4333333,307.1,293,70.8,"0"
"iq",2001,13,0.16238,0.1508167,0.09465714,0.1322571,94.06,296.8528571,297.6,296.0785714,303.2,292.8,304.52,95.92428571,94.06,17.66857143,6.2,300.05,283.95,306.3,293,80,"0"
"iq",2001,14,0.2678143,0.3126429,0.2615,0.2584,86.46,296.3057143,297.8285714,295.49,305.5,292.9,91.43,95.86,86.46,17.21,6.657142857,300.16,283.98,308,293.5,107,"0"
"iq",2001,15,0.3827571,0.3709714,0.3438857,0.3762714,80.82,297.1757143,298.3,296.13,305.5,292.1,110.1,94.16571429,80.82,17.69571429,6.771428571,299.46,283.3666667,307,292.5,120.1,"0"
"iq",2001,16,0.3125429,0.2822143,0.2621286,0.4074857,77.73,297.0628571,298.15,295.9857143,305.1,292.8,120.32,94.61571429,77.73,17.52,7.5,300.34,284.04,306.5,293.4,19.3,"1"
"iq",2001,17,0.30695,0.2148429,0.2733714,0.2288,78.01,297.9614286,299.2071429,295.4285714,308.4,293.2,78.3,88.11714286,78.01,16.96857143,10.24285714,300.6333333,283.9333333,307.3,294,79,"0"
"iq",2001,18,0.2540143,0.179,0.2537286,0.2625571,94.77,297.2857143,298.5,295.74,305.6,293.1,103.87,92.19285714,94.77,17.30571429,7.142857143,300.625,284.325,306,293.5,51,"0"
"iq",2001,19,0.2664571,0.1886,0.1962,0.2273286,45.56,297.1357143,298.2,296.3328571,305.2,292.1,85.9,95.82,45.56,17.89142857,7.085714286,299.6,281.8,305.7,294.4,66,"30"
"iq",2001,20,0.3153429,0.31965,0.2627,0.3034857,74.08,297.2971429,298.3071429,296.99,305.6,294.7,80.3,97.77571429,74.08,18.64,5.642857143,300.225,281.8,305.5,294.3,0,"10"
"iq",2001,21,0.2985857,0.3796667,0.1842429,0.3027286,70.81,296.9228571,297.9571429,295.8271429,305.6,293,53.1,94.71,70.81,17.36857143,8.542857143,300.4333333,284.9333333,307.2,293.5,64.1,"1"
"iq",2001,22,0.3734286,0.3029429,0.3187143,0.3874429,90.07,296.8457143,298,295.1885714,304.8,291.8,45.31,91.46571429,94.99,16.69428571,7.685714286,300.25,283.25,307.8,293.5,32,"1"
"iq",2001,23,0.3635667,0.1819143,0.2539714,0.2467286,126.46,296.6914286,297.8928571,294.46,307.6,291.5,30.63,89.48714286,126.46,16.06571429,9.728571429,299.8666667,283.7333333,307,292.8,17,"0"
"iq",2001,24,0.3170833,0.2989667,0.2198714,0.2173429,47.13,295.4828571,296.4357143,294.3414286,302.6,291.9,95.06,94.01714286,47.13,15.78285714,7.271428571,299.88,283.68,306.4,293,37.1,"0"
"iq",2001,25,0.1041,0.1082429,0.05965714,0.1137571,53.93,296,297.3214286,293.6471429,305.2,291,10.3,88.17142857,53.93,15.13428571,9.414285714,299.4,283.05,306.2,293.5,9.9,"1"
"iq",2001,26,0.1923,0.2752857,0.3164571,0.3254143,1.22,294.8457143,296,290.5728571,306.2,288.4,1.82,79.32285714,1.22,12.46428571,12.64285714,298.3857143,285.7,305.3,290.1,31,"0"
"iq",2001,27,0.2290833,0.1932667,0.2704571,0.2421857,52.1,295.7957143,297.05,293.23,305,291.3,23.6,84.85714286,52.1,14.29714286,8.557142857,299.5,284.3666667,306.2,293,70.1,"0"
"iq",2001,28,0.3597167,0.3634286,0.2649857,0.4388429,39.09,295.8085714,297.0214286,293.4385714,307.2,290.3,16.7,88.32285714,39.09,14.98571429,9.7,300.35,284.65,306.5,292.5,22.3,"0"
"iq",2001,29,0.3195,0.2606667,0.1947429,0.3616333,52.05,297.5042857,298.9285714,294.1157143,307.9,291.1,7.02,84.24571429,47.97,15.60571429,11.42857143,299.7666667,283.0666667,305.8,294,36.8,"0"
"iq",2001,30,0.2911571,0.3308,0.2182,0.3259857,54.52,296.8157143,298.2214286,294.9914286,306,288.8,35.4,90.81428571,54.52,16.50571429,10.27142857,300.3666667,284.4,307,294.2,25.2,"0"
"iq",2001,31,0.2371167,0.1956167,0.1883143,0.1339,27.97,297.2914286,299.1785714,293.4528571,308.1,289.8,9.71,81.38571429,27.97,14.98571429,12.87142857,299.52,283.88,307,291.4,10.9,"0"
"iq",2001,32,0.2007571,0.2377286,0.2236429,0.2043571,0,298.6657143,300.1357143,291.3871429,308.7,291,0.2,66.66428571,0,13.15857143,12.01428571,300.1,285.175,306.5,290.8,5.4,"0"
"iq",2001,33,0.2821714,0.2735571,0.2658571,0.3664571,0,298.4128571,299.7857143,292.0242857,309.7,292,0,69.47571429,5.14,13.71571429,11.1,300.125,285.25,306.4,293.6,18,"0"
"iq",2001,34,0.2407571,0.1931143,0.2063429,0.2469143,9.97,298.44,299.8142857,294.0171429,308.8,291.7,30.1,78.38857143,9.97,15.73571429,12.2,300.6,284.68,307.2,293,23.4,"0"
"iq",2001,35,0.2280714,0.1999857,0.2331429,0.2646429,47.58,298.7514286,300.5142857,293.7257143,311.2,293,18,76.95571429,47.58,15.48285714,12.8,300.2,285.4666667,308.2,293,18.3,"3"
"iq",2001,36,0.30695,0.2410286,0.1908714,0.2601143,44.45,298.6914286,300.5214286,294.9057143,311.2,291.7,39.8,81.98714286,44.45,16.43714286,12.01428571,300.9428571,285.15,307.3,293.8,35.1,"0"
"iq",2001,37,0.3084571,0.2503143,0.2983,0.4290714,36.2,298.6657143,300.1214286,294.3285714,311.5,290.9,19.6,78.95714286,36.2,15.65857143,13.32857143,299.45,284.525,308.2,293.1,41.9,"0"
"iq",2001,38,0.3533143,0.3439714,0.3586714,0.3075714,66.4,297.9628571,299.3857143,294.5971429,309,292.9,65.54,84.03285714,60.52,16.10428571,10.92857143,300.525,285.75,308,293.2,69,"0"
"iq",2001,39,0.4148857,0.3886143,0.2854,0.3197714,26.48,298.7071429,300.9071429,294.2957143,310.4,291.7,21.9,79.36571429,26.48,15.89428571,14.04285714,300.25,284.925,306.4,293.3,13.2,"0"
"iq",2001,40,0.3343857,0.3367,0.2416857,0.4444,63.42,299.5471429,300.7071429,294.7685714,311,291.8,32.6,78.27714286,63.42,16.34,14.12857143,301.6428571,286.34,308.5,293.4,14.2,"29"
"iq",2001,41,0.4202857,0.3819571,0.4438,0.5460167,58.75,299.1585714,300.2857143,293.8128571,312.3,290.8,12.3,74.41857143,60.51,15.32714286,12.67142857,301.525,287.5,309.8,294.8,30.9,"0"
"iq",2001,42,0.3548,0.2971286,0.3454857,0.3820571,77.89,300.3085714,302.2,294.2142857,312.9,292.4,49.2,72.16285714,77.89,15.87285714,14.28571429,300.6333333,285.125,309.7,293,159,"14"
"iq",2001,43,0.1244833,0.2392667,0.1845,0.1364714,77.15,298.5842857,300.0714286,296.6071429,310.6,292.4,114.36,90.26571429,80.58,18.26714286,9.857142857,301.0666667,284.9666667,308,294,79,"0"
"iq",2001,44,0.2108857,0.2075667,0.2066143,0.232,83.53,298.3414286,299.5071429,295.3057143,308.8,292,46.46,85.57285714,83.53,16.95857143,11.27142857,300.64,283.36,308.8,294.5,76,"0"
"iq",2001,45,0.3581429,0.2793429,0.3059714,0.3714,30.65,298.5142857,299.75,296.1957143,309.7,292.5,164.74,89.00428571,34.54,17.82142857,10.1,300.525,284.025,307.4,294.3,35.1,"0"
"iq",2001,46,0.3417,0.2303,0.2773,0.2969714,61.82,298.8471429,300.5785714,296.1985714,310.5,294,181.2,87.48142857,61.82,17.78428571,9.7,301.44,283.18,307.5,294,43.9,"0"
"iq",2001,47,0.3297,0.3304167,0.3406429,0.4415714,65.89,299.12,300.4857143,296.5642857,309.5,294.2,98.3,88.83714286,65.82,18.45142857,9.228571429,300.575,284.575,306.7,294.9,31,"1"
"iq",2001,48,0.3015,0.3613,0.3055714,0.3699167,47.46,298.5557143,299.6357143,295.8114286,310,294.4,31.5,87.37714286,47.46,17.42714286,8.014285714,301.2333333,284.6666667,308.3,294.8,12.2,"1"
"iq",2001,49,0.3250571,0.3482857,0.2992571,0.3504714,46.86,298.7942857,300.2214286,295.9814286,308.5,294.6,158.5,87.24,46.86,17.59571429,8.342857143,300.775,284.65,307.4,294.2,23.1,"1"
"iq",2001,50,0.3260333,0.2355333,0.3155714,0.2568429,138.22,298.2457143,299.2642857,297.5,305.8,293.9,72.94,96.11857143,138.22,19.30571429,7.785714286,300.84,282.35,308,294,75,"2"
"iq",2001,51,0.2229429,0.1979,0.1925857,0.1841286,43.95,298.5642857,299.6785714,297.2114286,309.3,295.1,40.8,93.94714286,43.95,18.96571429,7.385714286,300.075,282.5,305.9,294,57.9,"4"
"iq",2001,52,0.2981889,0.3380778,0.2887889,0.3417,100.72,298.2385714,299.35,297.5114286,306.7,294.7,109.64,96.35571429,100.72,19.30285714,6.5,300.35,281.65,306.3,295.4,25.1,"1"
"iq",2002,1,0.4057286,0.3484,0.3686429,0.3800143,70.16,297.1328571,298.1285714,296.06,304.5,292.5,109.8,94.58857143,72.69,17.61857143,7.928571429,300.95,282.45,306.2,296,45.3,"4"
"iq",2002,2,0.3275833,0.3759167,0.4102667,0.3833333,64.79,300.0128571,301.2714286,294.9128571,309.8,294.9,5.5,76.60285714,64.79,16.48285714,11.4,301.9666667,284.9333333,308.4,294,7.1,"11"
"iq",2002,3,0.2410857,0.14565,0.2780286,0.1976429,22.77,299.8771429,300.9071429,294.6057143,311.2,291.8,4.7,75.20428571,22.77,16.15714286,12.12857143,301.8,285.7666667,309.2,295,5,"11"
"iq",2002,4,0.1041286,0.1483286,0.1121857,0.1419143,121.07,298.9157143,299.8785714,295.11,306.6,293.2,19.91,81.52714286,121.07,16.53,10.21428571,300.94,284.8,308.8,294,18,"12"
"iq",2002,5,0.2547143,0.18845,0.2847857,0.2604571,59.4,296.8585714,297.9,296.1371429,304.2,294.1,43.12,96.26714286,59.4,17.69,5.228571429,299.3,282.7,305.5,293.8,120.2,"12"
"iq",2002,6,0.1849167,0.1733286,0.1687429,0.1844286,4.68,295.9128571,296.6928571,295.2314286,304.2,292,93.43,96.64142857,4.68,16.72285714,5.185714286,300.05,282.725,307,293.8,70.4,"4"
"iq",2002,7,0.2919714,0.3221286,0.3051,0.3732714,104.37,297.8471429,299.2928571,296.5614286,304.7,294.5,33.3,93.43857143,104.37,18.14714286,7.385714286,300.85,283.725,307.4,293.8,62.8,"18"
"iq",2002,8,0.1288,0.1224333,0.09594286,0.1251714,37.46,297.7985714,299.0214286,296.1228571,305.5,293.9,49.43,92.05,37.46,17.68714286,7.728571429,300.02,282.78,306.5,294,14,"8"
"iq",2002,9,0.1162,0.1787429,0.08991429,0.2104143,80.14,297.0628571,298.1928571,296.5142857,302.7,294.5,201.2,97.15714286,80.14,18.12571429,5.814285714,299.7,282.6,305.2,293.6,47.6,"7"
"iq",2002,10,0.3183667,0.2556,0.266,0.2973833,96.72,298.54,299.9571429,296.6985714,308.8,294.3,160.1,91.22142857,92.84,18.36142857,8.971428571,300.85,286.2,308.7,294,543.3,"10"
"iq",2002,11,0.2483857,0.16885,0.2698143,0.3161286,41.96,298.3585714,300.15,296.2385714,309.2,293.8,46.9,89.77857143,41.96,17.79571429,9.414285714,299.95,283.45,307.5,294.6,9.1,"12"
"iq",2002,12,0.2265857,0.2483333,0.2302,0.2338571,61.18,297.9514286,299.05,296.81,305.8,294.1,92.4,94.16571429,61.18,18.44285714,7.371428571,299.95,284.775,306.3,293.6,76.8,"10"
"iq",2002,13,0.2127857,0.27455,0.1987,0.2284571,110.42,296.8071429,297.2142857,296.1085714,303.6,293.9,127.9,98.45714286,110.42,17.68,4.4,299.1,283.3,305.3,293.7,49,"5"
"iq",2002,14,0.19708,0.2962286,0.2245,0.2763286,94.01,297.1742857,298.0642857,296.7414286,303.9,294.2,122.3,97.77571429,94.01,18.39571429,6.185714286,300.3,283.4,305.5,293.2,20.1,"11"
"iq",2002,15,0.2698286,0.1968143,0.2025857,0.2662857,75.98,296.8628571,297.7,296.3514286,303.5,294.1,40.7,97.24428571,75.98,17.93,5.142857143,299.3,283.3,304.4,293.8,13,"28"
"iq",2002,16,0.26935,0.2121571,0.1889286,0.3076571,109.49,297.8171429,298.9214286,296.31,305,294.4,49.8,92.61571429,109.49,17.93571429,6.728571429,300.2,286,306.9,293.3,23.6,"18"
"iq",2002,17,0.2678429,0.2614143,0.2485,0.2236429,45.59,297.5842857,298.5428571,296.6314286,305.2,293.9,96.1,95.25142857,45.59,18.17428571,7.314285714,300.2666667,283.7,306.3,294.7,53.9,"13"
"iq",2002,18,0.1703571,0.1418286,0.1977286,0.2570714,60.05,297.4085714,298.55,296.4157143,303.8,292.8,52.6,93.84571429,64.92,17.80714286,7.5,300.6333333,284.3666667,306.5,294.6,1,"9"
"iq",2002,19,0.2272571,0.1782429,0.1773857,0.2101143,101.3,297.3557143,298.4357143,296.4442857,304.4,293,66.85,95.22,106.83,18.02428571,8.042857143,300.5,284.525,307,294.3,12.4,"22"
